index,bart_scores,t5_movie_scores,t5_synthetic_scores
29,"{'Descriptiveness': 2.0, 'Coherence': 3.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.2, 'ROUGE-1': 0.23157894736842102, 'ROUGE-2': 0.05319148936170213, 'ROUGE-L': 0.1368421052631579, 'BLEU': 0.017917931575152264}","{'Descriptiveness': 4.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.2682926829268293, 'ROUGE-2': 0.037037037037037035, 'ROUGE-L': 0.1951219512195122, 'BLEU': 0.018463984088698766}","{'Descriptiveness': 3.0, 'Coherence': 3.0, 'Completeness': 3.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.29885057471264365, 'ROUGE-2': 0.07058823529411763, 'ROUGE-L': 0.22988505747126436, 'BLEU': 0.02538947853485224}"
30,"{'Descriptiveness': 5.0, 'Coherence': 4.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.16455696202531642, 'ROUGE-2': 0.02564102564102564, 'ROUGE-L': 0.13924050632911392, 'BLEU': 0.008062783870139107}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.14285714285714285, 'ROUGE-2': 0.028985507246376812, 'ROUGE-L': 0.14285714285714285, 'BLEU': 0.004945553502781761}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.1894736842105263, 'ROUGE-2': 0.02150537634408602, 'ROUGE-L': 0.16842105263157897, 'BLEU': 0.007150047985778322}"
31,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.23645320197044334, 'ROUGE-2': 0.04975124378109453, 'ROUGE-L': 0.17733990147783252, 'BLEU': 0.008515185464342488}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.21052631578947367, 'ROUGE-2': 0.047337278106508875, 'ROUGE-L': 0.1871345029239766, 'BLEU': 0.019575487428342392}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.1610738255033557, 'ROUGE-2': 0.013605442176870748, 'ROUGE-L': 0.1342281879194631, 'BLEU': 0.011984569243070741}"
32,"{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.20111731843575423, 'ROUGE-2': 0.03389830508474576, 'ROUGE-L': 0.1564245810055866, 'BLEU': 0.008678728959286936}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 3.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.2125, 'ROUGE-2': 0.0379746835443038, 'ROUGE-L': 0.15000000000000002, 'BLEU': 0.009426613855248494}","{'Descriptiveness': 2.0, 'Coherence': 4.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.4, 'ROUGE-1': 0.2666666666666667, 'ROUGE-2': 0.05825242718446602, 'ROUGE-L': 0.1904761904761905, 'BLEU': 0.015479586899387233}"
33,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.22485207100591717, 'ROUGE-2': 0.05988023952095808, 'ROUGE-L': 0.14201183431952663, 'BLEU': 0.008591646136068522}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.25477707006369427, 'ROUGE-2': 0.06451612903225806, 'ROUGE-L': 0.15286624203821655, 'BLEU': 0.008984148466486985}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 5.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.2558139534883721, 'ROUGE-2': 0.07142857142857142, 'ROUGE-L': 0.1627906976744186, 'BLEU': 0.020498847198267296}"
34,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.3923444976076555, 'ROUGE-2': 0.12560386473429952, 'ROUGE-L': 0.23923444976076558, 'BLEU': 0.036767269345168316}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.36756756756756753, 'ROUGE-2': 0.08743169398907104, 'ROUGE-L': 0.24864864864864866, 'BLEU': 0.026761197908767003}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.4266666666666667, 'ROUGE-2': 0.12162162162162161, 'ROUGE-L': 0.25333333333333335, 'BLEU': 0.03795961678590442}"
35,"{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 3.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.18292682926829268, 'ROUGE-2': 0.0617283950617284, 'ROUGE-L': 0.18292682926829268, 'BLEU': 0.01785169966665145}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.19999999999999996, 'ROUGE-2': 0.04054054054054054, 'ROUGE-L': 0.16, 'BLEU': 0.011524605048995228}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 5.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.23684210526315788, 'ROUGE-2': 0.027027027027027025, 'ROUGE-L': 0.1842105263157895, 'BLEU': 0.02108875806421617}"
36,"{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 4.0, 'Conciseness': 3.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.15730337078651685, 'ROUGE-2': 0.022727272727272724, 'ROUGE-L': 0.12359550561797752, 'BLEU': 0.008157562843846503}","{'Descriptiveness': 3.0, 'Coherence': 3.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.15172413793103448, 'ROUGE-2': 0.0, 'ROUGE-L': 0.1103448275862069, 'BLEU': 0.005517533327758369}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.23853211009174313, 'ROUGE-2': 0.0, 'ROUGE-L': 0.1651376146788991, 'BLEU': 0.008124005151024318}"
37,"{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 5.0, 'ROUGE-1': 0.3027027027027027, 'ROUGE-2': 0.08743169398907104, 'ROUGE-L': 0.21621621621621623, 'BLEU': 0.014937461266767703}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.34883720930232553, 'ROUGE-2': 0.07058823529411765, 'ROUGE-L': 0.22093023255813954, 'BLEU': 0.015446672346051217}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.3130434782608696, 'ROUGE-2': 0.03539823008849558, 'ROUGE-L': 0.24347826086956523, 'BLEU': 0.01632560083965578}"
38,"{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.19780219780219777, 'ROUGE-2': 0.011111111111111112, 'ROUGE-L': 0.13186813186813187, 'BLEU': 0.00821655046462776}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.16, 'ROUGE-2': 0.013513513513513514, 'ROUGE-L': 0.13333333333333333, 'BLEU': 0.00914800456404462}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.21782178217821782, 'ROUGE-2': 0.020202020202020204, 'ROUGE-L': 0.1386138613861386, 'BLEU': 0.014821532297573551}"
39,"{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.29850746268656714, 'ROUGE-2': 0.06030150753768844, 'ROUGE-L': 0.17910447761194032, 'BLEU': 0.02239770738789581}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 5.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.29050279329608936, 'ROUGE-2': 0.04519774011299435, 'ROUGE-L': 0.2011173184357542, 'BLEU': 0.023213810594755146}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.3065693430656934, 'ROUGE-2': 0.0, 'ROUGE-L': 0.17518248175182483, 'BLEU': 0.008693388607311062}"
40,"{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.18518518518518515, 'ROUGE-2': 0.024999999999999998, 'ROUGE-L': 0.1111111111111111, 'BLEU': 0.009685187855576273}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.18666666666666668, 'ROUGE-2': 0.02702702702702703, 'ROUGE-L': 0.16, 'BLEU': 0.008808962696603827}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.30588235294117644, 'ROUGE-2': 0.048192771084337345, 'ROUGE-L': 0.23529411764705885, 'BLEU': 0.016868086497667856}"
41,"{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.2765957446808511, 'ROUGE-2': 0.06451612903225806, 'ROUGE-L': 0.1595744680851064, 'BLEU': 0.014447163791594431}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.304093567251462, 'ROUGE-2': 0.08284023668639053, 'ROUGE-L': 0.17543859649122806, 'BLEU': 0.01632681193820847}","{'Descriptiveness': 4.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.27722772277227725, 'ROUGE-2': 0.0404040404040404, 'ROUGE-L': 0.19801980198019806, 'BLEU': 0.022919207986706793}"
42,"{'Descriptiveness': 4.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.18181818181818182, 'ROUGE-2': 0.039473684210526314, 'ROUGE-L': 0.12987012987012986, 'BLEU': 0.009898176393210915}","{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 5.0, 'ROUGE-1': 0.2112676056338028, 'ROUGE-2': 0.07142857142857142, 'ROUGE-L': 0.18309859154929578, 'BLEU': 0.031272295166650164}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.2456140350877193, 'ROUGE-2': 0.08928571428571427, 'ROUGE-L': 0.14035087719298245, 'BLEU': 0.010822879439916937}"
43,"{'Descriptiveness': 5.0, 'Coherence': 4.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.1775147928994083, 'ROUGE-2': 0.03592814371257485, 'ROUGE-L': 0.14201183431952663, 'BLEU': 0.00982976277566213}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.1843971631205674, 'ROUGE-2': 0.028776978417266185, 'ROUGE-L': 0.14184397163120568, 'BLEU': 0.005575910038656466}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.24193548387096772, 'ROUGE-2': 0.08196721311475409, 'ROUGE-L': 0.20967741935483872, 'BLEU': 0.01577063419206576}"
44,"{'Descriptiveness': 5.0, 'Coherence': 4.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.21839080459770116, 'ROUGE-2': 0.046511627906976744, 'ROUGE-L': 0.13793103448275862, 'BLEU': 0.0128419095515744}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.17218543046357618, 'ROUGE-2': 0.026845637583892617, 'ROUGE-L': 0.15894039735099338, 'BLEU': 0.005489960422793388}","{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 5.0, 'ROUGE-1': 0.2105263157894737, 'ROUGE-2': 0.017857142857142856, 'ROUGE-L': 0.15789473684210525, 'BLEU': 0.007636828625458234}"
45,"{'Descriptiveness': 2.0, 'Coherence': 3.0, 'Completeness': 2.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.0, 'ROUGE-1': 0.23333333333333334, 'ROUGE-2': 0.022471910112359553, 'ROUGE-L': 0.15555555555555553, 'BLEU': 0.011704991153026872}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.22666666666666668, 'ROUGE-2': 0.02702702702702703, 'ROUGE-L': 0.18666666666666668, 'BLEU': 0.014034597545415655}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.31343283582089554, 'ROUGE-2': 0.06060606060606061, 'ROUGE-L': 0.23880597014925373, 'BLEU': 0.028548331295824694}"
46,"{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 5.0, 'ROUGE-1': 0.2340425531914894, 'ROUGE-2': 0.04301075268817204, 'ROUGE-L': 0.1595744680851064, 'BLEU': 0.012733415374055377}","{'Descriptiveness': 2.0, 'Coherence': 5.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.2588235294117647, 'ROUGE-2': 0.03571428571428571, 'ROUGE-L': 0.15294117647058825, 'BLEU': 0.013124475956111955}","{'Descriptiveness': 2.0, 'Coherence': 4.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.4, 'ROUGE-1': 0.23611111111111113, 'ROUGE-2': 0.04225352112676056, 'ROUGE-L': 0.18055555555555555, 'BLEU': 0.013499035715279025}"
47,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.24050632911392403, 'ROUGE-2': 0.14102564102564102, 'ROUGE-L': 0.20253164556962025, 'BLEU': 0.023538894732790413}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.23684210526315788, 'ROUGE-2': 0.12000000000000001, 'ROUGE-L': 0.19736842105263158, 'BLEU': 0.03133263604716492}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.28571428571428575, 'ROUGE-2': 0.11650485436893206, 'ROUGE-L': 0.20952380952380953, 'BLEU': 0.01798266205179825}"
48,"{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.27906976744186046, 'ROUGE-2': 0.07058823529411765, 'ROUGE-L': 0.22093023255813957, 'BLEU': 0.009532322564004117}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.29447852760736193, 'ROUGE-2': 0.08695652173913043, 'ROUGE-L': 0.25766871165644173, 'BLEU': 0.01393906232626624}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.20370370370370372, 'ROUGE-2': 0.03773584905660378, 'ROUGE-L': 0.18518518518518515, 'BLEU': 0.014618331031817141}"
49,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.29906542056074764, 'ROUGE-2': 0.0660377358490566, 'ROUGE-L': 0.22429906542056074, 'BLEU': 0.021847360395062115}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 3.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.3125, 'ROUGE-2': 0.05263157894736842, 'ROUGE-L': 0.20833333333333331, 'BLEU': 0.015028773809592725}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.275, 'ROUGE-2': 0.025316455696202535, 'ROUGE-L': 0.1875, 'BLEU': 0.012419548882746226}"
50,"{'Descriptiveness': 2.0, 'Coherence': 3.0, 'Completeness': 3.0, 'Fluency': 3.5, 'Conciseness': 4.0, 'Overall_Average': 3.1, 'ROUGE-1': 0.2681564245810056, 'ROUGE-2': 0.10169491525423728, 'ROUGE-L': 0.18994413407821226, 'BLEU': 0.020484530436194574}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.32335329341317365, 'ROUGE-2': 0.08484848484848484, 'ROUGE-L': 0.19161676646706585, 'BLEU': 0.02151048003839926}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.23703703703703705, 'ROUGE-2': 0.045112781954887216, 'ROUGE-L': 0.16296296296296298, 'BLEU': 0.01650950650294857}"
51,"{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 3.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.19512195121951217, 'ROUGE-2': 0.04938271604938272, 'ROUGE-L': 0.13414634146341461, 'BLEU': 0.013957565711455613}","{'Descriptiveness': 4.0, 'Coherence': 3.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 3.0, 'Overall_Average': 3.4, 'ROUGE-1': 0.1897810218978102, 'ROUGE-2': 0.0, 'ROUGE-L': 0.11678832116788321, 'BLEU': 0.0057905900253443525}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.19642857142857142, 'ROUGE-2': 0.05454545454545454, 'ROUGE-L': 0.14285714285714285, 'BLEU': 0.023174256783977255}"
52,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.2142857142857143, 'ROUGE-2': 0.024096385542168676, 'ROUGE-L': 0.17857142857142858, 'BLEU': 0.01126248932566402}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.2638888888888889, 'ROUGE-2': 0.028169014084507043, 'ROUGE-L': 0.16666666666666666, 'BLEU': 0.0137621006894293}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.2962962962962963, 'ROUGE-2': 0.05660377358490566, 'ROUGE-L': 0.22222222222222224, 'BLEU': 0.00913694771108602}"
53,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.3733333333333333, 'ROUGE-2': 0.10762331838565023, 'ROUGE-L': 0.23111111111111113, 'BLEU': 0.04572413371082876}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.4230769230769231, 'ROUGE-2': 0.11650485436893204, 'ROUGE-L': 0.24038461538461536, 'BLEU': 0.04682328487310963}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 5.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.34090909090909094, 'ROUGE-2': 0.09195402298850573, 'ROUGE-L': 0.23863636363636362, 'BLEU': 0.04820097822628621}"
54,"{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 3.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.2840909090909091, 'ROUGE-2': 0.022988505747126436, 'ROUGE-L': 0.14772727272727273, 'BLEU': 0.011833319877244591}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.245398773006135, 'ROUGE-2': 0.024844720496894408, 'ROUGE-L': 0.17177914110429446, 'BLEU': 0.010205232400674521}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.1388888888888889, 'ROUGE-2': 0.0, 'ROUGE-L': 0.125, 'BLEU': 0.006161781758684433}"
55,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.2765957446808511, 'ROUGE-2': 0.08602150537634408, 'ROUGE-L': 0.18085106382978725, 'BLEU': 0.020808362016567074}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 3.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.2890173410404624, 'ROUGE-2': 0.08187134502923976, 'ROUGE-L': 0.1965317919075145, 'BLEU': 0.02485652568143649}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 3.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.2074074074074074, 'ROUGE-2': 0.015037593984962405, 'ROUGE-L': 0.17777777777777778, 'BLEU': 0.013940045636522526}"
56,"{'Descriptiveness': 4.0, 'Coherence': 4.0, 'Completeness': 5.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.2696629213483146, 'ROUGE-2': 0.056818181818181816, 'ROUGE-L': 0.19101123595505617, 'BLEU': 0.04333155712418508}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.2838709677419355, 'ROUGE-2': 0.09150326797385622, 'ROUGE-L': 0.2064516129032258, 'BLEU': 0.06218115339560054}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.3711340206185567, 'ROUGE-2': 0.0, 'ROUGE-L': 0.24742268041237117, 'BLEU': 0.01055529183622184}"
57,"{'Descriptiveness': 2.0, 'Coherence': 4.0, 'Completeness': 3.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.30303030303030304, 'ROUGE-2': 0.043668122270742356, 'ROUGE-L': 0.19047619047619047, 'BLEU': 0.006254645610785718}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.27522935779816515, 'ROUGE-2': 0.05555555555555555, 'ROUGE-L': 0.20183486238532108, 'BLEU': 0.006535435273348133}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.2793296089385475, 'ROUGE-2': 0.011299435028248588, 'ROUGE-L': 0.1787709497206704, 'BLEU': 0.0062738578380168615}"
